menuCode,mainCategory,subCategory,menuName,weight,foodCount
D053088,국(탕)류,곰국 및 탕류,양지탕,165.5,8
D053089,국(탕)류,곰국 및 탕류,어묵탕,82.5,12
D053090,국(탕)류,곰국 및 탕류,오리탕,155.2,15
D053091,국(탕)류,곰국 및 탕류,조개탕,51.0,6
D053092,국(탕)류,곰국 및 탕류,홍합탕,122.83,8
D053093,국(탕)류,곰국 및 탕류,영계백숙,230.5,9
D053094,국(탕)류,곰국 및 탕류,곤약어묵탕,97.03,7
D053095,국(탕)류,곰국 및 탕류,꽃게지리탕,150.5,13
D053096,국(탕)류,곰국 및 탕류,닭다리백숙,140.5,8
D053097,국(탕)류,곰국 및 탕류,대파육개장,137.5,13
D053098,국(탕)류,곰국 및 탕류,들깨닭곰탕,64.3,7
D053099,국(탕)류,곰국 및 탕류,들깨버섯탕,120.0,10
D053100,국(탕)류,곰국 및 탕류,맑은어묵탕,87.03,6
D053101,국(탕)류,곰국 및 탕류,버섯들깨탕,107.1,12
D053102,국(탕)류,곰국 및 탕류,버섯매운탕,160.0,16
D053103,국(탕)류,곰국 및 탕류,버섯육개장,220.5,13
D053104,국(탕)류,곰국 및 탕류,북어들깨탕,39.1,13
D053105,국(탕)류,곰국 및 탕류,수삼닭백숙,68.0,6
D053106,국(탕)류,곰국 및 탕류,순두부백탕,45.5,11
D053107,국(탕)류,곰국 및 탕류,어묵매운탕,89.1,8
D053108,국(탕)류,곰국 및 탕류,얼큰닭개장,115.0,8
D053109,국(탕)류,곰국 및 탕류,얼큰동태탕,177.7,16
D053110,국(탕)류,곰국 및 탕류,영양닭곰탕,62.91,16
D053111,국(탕)류,곰국 및 탕류,채소게살탕,83.5,8
D053112,국(탕)류,곰국 및 탕류,콩비지백탕,60.3,8
D053113,국(탕)류,곰국 및 탕류,황태설렁탕,97.61,13
D053114,국(탕)류,곰국 및 탕류,게살연두부탕,52.71,12
D053115,국(탕)류,곰국 및 탕류,단호박꽃게탕,140.5,13
D053116,국(탕)류,곰국 및 탕류,맑은순두부탕,73.0,11
D053117,국(탕)류,곰국 및 탕류,바지락조개탕,112.9,9
D053118,국(탕)류,곰국 및 탕류,소고기토란탕,110.0,7
D053119,국(탕)류,곰국 및 탕류,순두부달걀탕,69.5,7
D053120,국(탕)류,곰국 및 탕류,어린이육개장,50.2,10
D053121,국(탕)류,곰국 및 탕류,참치우거지탕,63.0,10
D053122,국(탕)류,곰국 및 탕류,콩비지들깨탕,123.0,6
D053123,국(탕)류,곰국 및 탕류,한우알토란탕,102.5,11
D053124,국(탕)류,곰국 및 탕류,낙지전복삼계탕,162.0,8
D053125,국(탕)류,곰국 및 탕류,느타리버섯개장,120.0,15
D053126,국(탕)류,곰국 및 탕류,돼지갈비감자탕,248.75,22
D053127,국(탕)류,곰국 및 탕류,바지락두부탕국,56.1,6
D053128,국(탕)류,곰국 및 탕류,버섯들깨매운탕,111.1,12
D053129,국(탕)류,곰국 및 탕류,얼큰버섯매운탕,110.0,16
D053130,국(탕)류,곰국 및 탕류,얼큰새우매운탕,90.0,12
D053131,국(탕)류,곰국 및 탕류,차돌박이육개장,124.0,14
D053132,국(탕)류,곰국 및 탕류,표고버섯들깨탕,136.0,8
D053133,국(탕)류,곰국 및 탕류,미나리낙지연포탕,79.5,13
D053134,국(탕)류,곰국 및 탕류,바지락순두부백탕,176.0,9
D053135,국(탕)류,곰국 및 탕류,소고기배추샤브탕,208.2,12
D053136,국(탕)류,곰국 및 탕류,순살돼지고기감자탕,62.0,9
D053137,국(탕)류,곰국 및 탕류,어린이안매운육개장,50.0,9
D053138,국(탕)류,곰국 및 탕류,쑥애탕국(단오),78.62,11
D054001,국(탕)류,냉국류,가지냉국(고춧가루),387.0,8
D054002,국(탕)류,냉국류,미역냉국(고춧가루),365.0,11
D054003,국(탕)류,냉국류,오이냉국,404.0,7
D054004,국(탕)류,냉국류,오이냉국(미역),408.0,7
D054005,국(탕)류,냉국류,오이냉국(콩나물),414.0,8
D054006,국(탕)류,냉국류,초계탕,648.0,14
D054011,국(탕)류,냉국류,닭가슴살냉국,271.25,8
D054012,국(탕)류,냉국류,들깨냉채,97.0,9
D054013,국(탕)류,냉국류,삼색묵냉국,605.0,27
D054014,국(탕)류,냉국류,코다리맑은탕,461.0,11
D054015,국(탕)류,냉국류,콩나물냉국,72.0,5
D054016,국(탕)류,냉국류,냉도토리묵국,68.9,10
D054017,국(탕)류,냉국류,도토리묵냉국,70.5,13
D054018,국(탕)류,냉국류,도토리묵채국,68.9,10
D054019,국(탕)류,냉국류,상추오이냉국,24.2,10
D054020,국(탕)류,냉국류,수박미역냉국,40.5,11
D054021,국(탕)류,냉국류,참외오이냉국,38.5,10
D055001,국(탕)류,기타,감자스프,79.02,9
D055002,국(탕)류,기타,당근스프,81.02,9
D055003,국(탕)류,기타,백짬뽕국,127.6,18
D055004,국(탕)류,기타,양파스프,76.02,8
D055005,국(탕)류,기타,장터국밥,168.0,10
D055006,국(탕)류,기타,해물짬뽕,142.6,19
D055007,국(탕)류,기타,고구마수프,108.0,5
D055008,국(탕)류,기타,마크림스프,181.02,9
D055009,국(탕)류,기타,버섯매운국,120.5,20
D055010,국(탕)류,기타,소고기스프,94.02,12
D055011,국(탕)류,기타,양송이스프,81.02,9
D055012,국(탕)류,기타,옥수수스프,105.12,7
D055013,국(탕)류,기타,짬뽕순두부,171.1,14
D055014,국(탕)류,기타,홍합해장국,128.5,9
D055015,국(탕)류,기타,감자양파스프,37.48,8
D055016,국(탕)류,기타,감자크림스프,93.02,9
D055017,국(탕)류,기타,당근크림스프,52.02,7
D055018,국(탕)류,기타,브로콜리스프,89.02,9
D055019,국(탕)류,기타,아브고레모노,74.1,7
D055020,국(탕)류,기타,우유감자스프,79.02,9
D055021,국(탕)류,기타,흑미크림수프,143.1,9
D055022,국(탕)류,기타,시금치감자수프,127.0,9
D055023,국(탕)류,기타,옥수수크림스프,91.02,9
D055024,국(탕)류,기타,차돌박이짬뽕국,162.6,19
D055025,국(탕)류,기타,크루통감자수프,72.0,6
D055026,국(탕)류,기타,토마토채소수프,96.96,15
D055027,국(탕)류,기타,해물토마토스튜,667.0,17
D055028,국(탕)류,기타,브로콜리감자스프,99.02,10
D055029,국(탕)류,기타,브로콜리크림스프,88.12,9
D055030,국(탕)류,기타,스위트콘크림스프,57.02,9
D055031,국(탕)류,기타,토마소소고기스튜,712.0,16
D061001,찌개류,어패류찌개,가자미매운탕(고추장),133.0,10
D061002,찌개류,어패류찌개,갈치찌개(고추장),151.0,10
D061003,찌개류,어패류찌개,게맛살찌개(고추장),151.0,10
D061004,찌개류,어패류찌개,"고등어찌개(고추장, 된장)",182.0,9
D061005,찌개류,어패류찌개,광어찌개(고추장),196.0,10
D061006,찌개류,어패류찌개,꽁치찌개(고추장),171.0,10
D061007,찌개류,어패류찌개,꽃게찌개(고추장),151.0,10
D061008,찌개류,어패류찌개,낙지찌개(고추장),204.0,12
D061009,찌개류,어패류찌개,넙치찌개(고추장),151.0,10
D061010,찌개류,어패류찌개,"대구매운탕(고추장, 된장)",173.0,9
D061011,찌개류,어패류찌개,대구찌개(고추장),151.0,10
D061012,찌개류,어패류찌개,대합찌개(고추장),151.0,10
D061013,찌개류,어패류찌개,도루묵찌개(고추장),151.0,10
D061014,찌개류,어패류찌개,도미찌개(고추장),165.0,10
D061015,찌개류,어패류찌개,동태매운탕(고추장),173.0,10
D061016,찌개류,어패류찌개,동태찌개(고추장),182.0,10
D061017,찌개류,어패류찌개,"동태찌개(고추장, 간장)",173.0,10
D061018,찌개류,어패류찌개,"동태찌개(고추장, 된장)",186.0,11
D061019,찌개류,어패류찌개,망둑어찌개(고추장),166.0,10
D061020,찌개류,어패류찌개,"메기매운탕(고추장, 된장)",165.0,11
D061021,찌개류,어패류찌개,"명태찌개(고추장, 된장)",232.0,11
D061022,찌개류,어패류찌개,미꾸라지매운탕,190.0,12
D061023,찌개류,어패류찌개,민어찌개(고추장),151.0,10
D061024,찌개류,어패류찌개,바지락찌개(고추장),151.0,10
D061025,찌개류,어패류찌개,방어찌개(고추장),151.0,10
D061026,찌개류,어패류찌개,뱅어찌개(고추장),151.0,10
D061027,찌개류,어패류찌개,병어찌개(고추장),166.0,10
D061028,찌개류,어패류찌개,복매운탕(고추장),185.0,11
D061029,찌개류,어패류찌개,볼락찌개(고추장),151.0,10
D061030,찌개류,어패류찌개,북어찌개(고추장),105.0,8
D061031,찌개류,어패류찌개,붕어매운탕,171.0,11
D061032,찌개류,어패류찌개,삼치찌개(고추장),165.0,10
D061033,찌개류,어패류찌개,새우젓찌개(호박),118.0,8
D061034,찌개류,어패류찌개,새우찌개(고추장),151.0,10
D061035,찌개류,어패류찌개,"생선내장탕(대구, 고추장)",151.0,10
D061036,찌개류,어패류찌개,"생태찌개(고추장, 된장)",212.0,9
D061037,찌개류,어패류찌개,숭어찌개(고추장),151.0,10
D061038,찌개류,어패류찌개,쏘가리매운탕(고추장),199.0,11
D061039,찌개류,어패류찌개,쏨뱅이찌개(고추장),151.0,10
D061040,찌개류,어패류찌개,아구매운탕(고추장),187.0,11
D061041,찌개류,어패류찌개,알탕(대구),145.0,13
D061042,찌개류,어패류찌개,양미리찌개(고추장),151.0,10
D061043,찌개류,어패류찌개,오징어찌개(고추장),174.0,10
D061044,찌개류,어패류찌개,"우럭매운탕(고추장, 된장)",198.0,12
D061045,찌개류,어패류찌개,임연수어찌개(고추장),151.0,10
D061046,찌개류,어패류찌개,잉어찌개(고추장),151.0,10
D061047,찌개류,어패류찌개,장어찌개(고추장),151.0,10
D061048,찌개류,어패류찌개,적어찌개(고추장),151.0,10
D061049,찌개류,어패류찌개,전갱이찌개(고추장),151.0,10
D061050,찌개류,어패류찌개,전어찌개(고추장),151.0,10
D061051,찌개류,어패류찌개,정어리찌개(고추장),151.0,10
D061052,찌개류,어패류찌개,조기매운탕(고추장),176.0,11
D061053,찌개류,어패류찌개,조기찌개(고추장),167.0,10
D061054,찌개류,어패류찌개,쥐치찌개(고추장),151.0,10
D061055,찌개류,어패류찌개,참치찌개,41.0,7
D061056,찌개류,어패류찌개,청어찌개(고추장),164.0,10
D061057,찌개류,어패류찌개,코다리찌개(고추장),151.0,10
D061058,찌개류,어패류찌개,해물잡탕(소고기),134.0,12
D061059,찌개류,어패류찌개,해물찌개(된장),173.0,12
D061060,찌개류,어패류찌개,홍어찌개(고추장),151.0,10
D061072,찌개류,어패류찌개,해물김치찌개,890.0,14
D061073,찌개류,어패류찌개,오징어김치찌개,784.0,15
D061074,찌개류,어패류찌개,주꾸미머리순대,403.0,10
D061075,찌개류,어패류찌개,해물토마토김치찌개,263.0,18
D061076,찌개류,어패류찌개,명란젓찌개,133.4,13
D061077,찌개류,어패류찌개,참치짜글이,81.5,10
D061078,찌개류,어패류찌개,물오징어찌개,136.1,11
D061079,찌개류,어패류찌개,참치채소찌개,107.8,17
D061080,찌개류,어패류찌개,감자주꾸미찌개,155.5,15
D061081,찌개류,어패류찌개,꽃게청국장찌개,133.1,14
D061082,찌개류,어패류찌개,두부명란젓찌개,93.8,14
D061083,찌개류,어패류찌개,명란순두부찌개,171.5,13
D061084,찌개류,어패류찌개,얼갈이꽃게찌개,196.0,13
D061085,찌개류,어패류찌개,참치고추장찌개,163.3,11
D061086,찌개류,어패류찌개,해물순두부찌개,98.8,13
D061087,찌개류,어패류찌개,호박명란젓찌개,114.0,8
D061088,찌개류,어패류찌개,두부참치김치찌개,54.8,9
D061089,찌개류,어패류찌개,바지락순두부찌개,185.0,10
D061090,찌개류,어패류찌개,새우젓순두부찌개,167.0,10
D061091,찌개류,어패류찌개,오징어순두부찌개,190.0,10
D061092,찌개류,어패류찌개,청양참치김치찌개,88.3,10
D061093,찌개류,어패류찌개,두부쑥갓오징어찌개,121.3,10
D061094,찌개류,어패류찌개,참치콩나물김치찌개,98.6,14
D062001,찌개류,육류찌개,닭고기찌개(고추장),90.0,7
D062002,찌개류,육류찌개,돼지고기찌개(고추장),198.0,12
D062003,찌개류,육류찌개,부대찌개(고추장),198.0,12
D062004,찌개류,육류찌개,섞어찌개(고추장),148.0,10
D062005,찌개류,육류찌개,"섞어찌개(고추장, 오징어)",168.0,11
D062006,찌개류,육류찌개,"섞어찌개(고추장, 햄)",158.0,11
D062007,찌개류,육류찌개,"소고기찌개(고추장, 감자)",166.0,10
D062008,찌개류,육류찌개,"소고기찌개(고추장, 두부)",99.0,10
D062009,찌개류,육류찌개,햄찌개(고추장),69.0,8
D062010,찌개류,육류찌개,가래떡김치말이짜글이,286.0,11
D062011,찌개류,육류찌개,닭안심 김치스튜,201.95,11
D062012,찌개류,육류찌개,돈육된장찌개,357.6,19
D062013,찌개류,육류찌개,완자김치찌개,265.0,9
D062014,찌개류,육류찌개,닭고기김치찌개,766.0,18
D062015,찌개류,육류찌개,부대찌개,48.2,11
D062016,찌개류,육류찌개,돈육짜글이찌개,161.3,10
D062017,찌개류,육류찌개,두부청국장찌개,97.1,13
D062018,찌개류,육류찌개,목살고추장찌개,156.1,9
D062019,찌개류,육류찌개,배추콩비지찌개,99.7,14
D062020,찌개류,육류찌개,흑돼지김치찌개,73.5,8
D062021,찌개류,육류찌개,돼지고기두부찌개,118.1,11
D062022,찌개류,육류찌개,돼지고기청국장찌개,106.4,13
D062023,찌개류,육류찌개,돼지고기콩비지찌개,70.5,13
D062024,찌개류,육류찌개,가지돼지고기된장찌개,135.5,13
D062025,찌개류,육류찌개,돼지고기두부김치찌개,91.0,7
D063001,찌개류,된장찌개류,김치된장찌개(고추장),126.0,11
D063002,찌개류,된장찌개류,달래된장찌개,116.0,8
D063003,찌개류,된장찌개류,"달래된장찌개(고추장, 냉이)",120.0,12
D063004,찌개류,된장찌개류,돼지고기된장찌개(고추장),118.0,10
D063005,찌개류,된장찌개류,돼지고기된장찌개(양배추),170.0,12
D063006,찌개류,된장찌개류,돼지고기된장찌개(호박잎),110.0,10
D063007,찌개류,된장찌개류,두부된장찌개(고추장),131.0,9
D063008,찌개류,된장찌개류,우거지된장찌개(소고기),140.0,10
D063009,찌개류,된장찌개류,우렁된장찌개,131.0,9
D063010,찌개류,된장찌개류,차돌박이된장찌개,150.0,11
D063012,찌개류,된장찌개류,청국장찌개(고추장),122.0,10
D063013,찌개류,된장찌개류,청국장찌개(소고기),146.0,8
D063014,찌개류,된장찌개류,해물된장찌개,178.0,12
D063015,찌개류,된장찌개류,호박된장찌개(고추장),150.0,10
D063016,찌개류,된장찌개류,호박된장찌개(달래),416.0,8
D063017,찌개류,된장찌개류,호박된장찌개(돼지고기),145.0,11
D063018,찌개류,된장찌개류,호박된장찌개(미더덕),142.0,8
D063026,찌개류,된장찌개류,청국장찌개,320.0,9
D063027,찌개류,된장찌개류,늙은 호박 해물 된장찌개,349.0,11
D063028,찌개류,된장찌개류,산나물된장찌개,419.5,18
D063029,찌개류,된장찌개류,해물순두부된장찌개,180.0,9
D063030,찌개류,된장찌개류,강된장찌개,113.0,9
D063031,찌개류,된장찌개류,해물청국장,118.1,15
D063032,찌개류,된장찌개류,감자된장찌개,66.0,11
D063033,찌개류,된장찌개류,꽃게된장찌개,171.6,13
D063034,찌개류,된장찌개류,부추된장찌개,42.0,9
D063035,찌개류,된장찌개류,호박된장찌개,76.0,11
D063036,찌개류,된장찌개류,소고기된장찌개,42.9,8
D063037,찌개류,된장찌개류,애호박된장찌개,72.5,10
D063038,찌개류,된장찌개류,청국장김치찌개,68.5,8
D063039,찌개류,된장찌개류,순두부청국장찌개,168.3,10
D063040,찌개류,된장찌개류,차돌두부된장찌개,31.3,11
D063041,찌개류,된장찌개류,호박두부된장찌개,79.2,14
D063042,찌개류,된장찌개류,애호박감자된장찌개,134.5,13
D063043,찌개류,된장찌개류,차돌박이달래된장국,102.5,13
D064001,찌개류,전골류,곱창전골(소고기),98.0,10
D064002,찌개류,전골류,국수전골,104.0,11
D064003,찌개류,전골류,김치전골(돼지고기),207.0,12
D064004,찌개류,전골류,"김치전골(돼지고기, 떡)",217.0,13
D064005,찌개류,전골류,낙지전골,249.0,14
D064006,찌개류,전골류,버섯전골,164.0,13
D064007,찌개류,전골류,불낙전골,229.0,13
D064008,찌개류,전골류,샤부샤부,136.0,12
D064009,찌개류,전골류,소고기전골,129.0,9
D064010,찌개류,전골류,소고기전골(고추장),150.0,11
D064011,찌개류,전골류,야채전골,62.0,12
D064016,찌개류,전골류,낙지전골,100.0,14
D064017,찌개류,전골류,두부전골,1129.0,15
D064018,찌개류,전골류,굴림만두 전골,524.1,13
D064019,찌개류,전골류,불고기 만두 된장 전골,528.1,17
D064020,찌개류,전골류,오리고기전골,523.0,14
D064021,찌개류,전골류,표고버섯 된장전골,456.0,15
D064022,찌개류,전골류,맑은부대찌개,375.2,18
D064023,찌개류,전골류,쑥갓부대찌개,268.5,12
D064024,찌개류,전골류,나가사키부대찌개,810.0,25
D064025,찌개류,전골류,돼지수육맑은전골,777.0,18
D064026,찌개류,전골류,돼지머리수육맑은전골,751.0,12
D064027,찌개류,전골류,어묵전골,91.7,12
D064028,찌개류,전골류,밀푀유나베,216.0,8
D064029,찌개류,전골류,샤브샤브전골,172.2,12
D064030,찌개류,전골류,차돌박이전골,147.1,22
D064031,찌개류,전골류,소고기버섯전골,127.0,15
D065001,찌개류,기타찌개류,감자찌개(고추장),116.0,9
D065002,찌개류,기타찌개류,"감자찌개(고추장, 돼지고기)",146.0,10
D065003,찌개류,기타찌개류,김치찌개(돼지고기),146.0,9
D065004,찌개류,기타찌개류,"김치찌개(돼지고기, 된장)",171.0,11
D065005,찌개류,기타찌개류,김치찌개(어묵),188.0,8
D065006,찌개류,기타찌개류,김치찌개(참치),160.0,9
D065007,찌개류,기타찌개류,두부찌개,123.0,7
D065008,찌개류,기타찌개류,두부찌개(고추장),134.0,8
D065009,찌개류,기타찌개류,"두부찌개(고추장, 된장)",111.0,8
D065010,찌개류,기타찌개류,두부찌개(된장),138.0,8
D065011,찌개류,기타찌개류,무찌개(고추장),72.0,6
D065012,찌개류,기타찌개류,버섯찌개(소고기),186.0,9
D065013,찌개류,기타찌개류,비지찌개(돼지고기),178.0,9
